trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
1ed4d25728bc4c36,front,log-0048,2,5.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,121.36273029254819,126.36273029254819,active
ba62e13576be1ba0,front,log-0048,2,5.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,121.36273029254819,126.36273029254819,active
b6db9a7205bb79b8,front,log-0048,2,10.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,118.86273029254819,128.86273029254818,active
0e68e97dbec8a96b,front,log-0048,2,10.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,118.86273029254819,128.86273029254818,active
498cd9788c109017,front,log-0048,2,40.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,103.86273029254819,143.86273029254818,active
8b0c9d90ff784ffe,front,log-0048,2,40.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,123.86273029254819,random-window-front-v2,0.32760134460177964,103.86273029254819,143.86273029254818,active
38a3590f35883669,front,log-0048,3,1.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,329.23615291828804,330.23615291828804,active
4e081d3c09848b5b,front,log-0048,3,1.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,329.23615291828804,330.23615291828804,active
4fa206c648961ecf,front,log-0048,3,2.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,328.73615291828804,330.73615291828804,active
532391b05fd3ee06,front,log-0048,3,2.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,328.73615291828804,330.73615291828804,active
